Subject,SampEn,dataset
6,1.37921460909912,depois_ayah_o
8,1.28412913989757,depois_ayah_o
9,0.864445520339209,depois_ayah_o
10,1.39415356142958,depois_ayah_o
11,1.51400345370826,depois_ayah_o
12,1.1922683703056,depois_ayah_o
13,1.27535000398161,depois_ayah_o
14,1.37382668045489,depois_ayah_o
15,1.18706786725373,depois_ayah_o
16,1.04898741408818,depois_ayah_o
17,1.22140510656614,depois_ayah_o
18,1.08145542381605,depois_ayah_o
19,1.18318163835073,depois_ayah_o
21,1.27302692575072,depois_ayah_o
22,1.09923900918297,depois_ayah_o
23,1.29551834303828,depois_ayah_o
24,1.18558568404984,depois_ayah_o
25,1.27398564882591,depois_ayah_o
